Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200706_154751_101012626,19.0,0.503579,0.039273,-2.855957,-53.0,29.761195182800293,0.0, 0.0, 0.0,2
20200706_154751_101045958,20.0,0.563321,0.035634,-2.79991,-57.0,29.761195182800293,0.0, 0.0, 0.0,2
20200706_154751_101079290,20.0,0.595785,0.027849,-2.721786,-63.0,30.15792965888977,0.0, 0.0, 0.0,2
20200706_154752_101095956,20.0,0.631104,0.02004,-2.623177,-69.0,30.15792965888977,0.0, 0.0, 0.0,2
20200706_154752_101129288,20.0,0.663359,0.021388,-2.567387,-72.0,30.15792965888977,0.0, 0.0, 0.0,2
20200706_154752_101162620,21.0,0.711644,0.022286,-2.442713,-79.0,30.15792965888977,0.0, 0.0, 0.0,2
20200706_154752_101195952,21.0,0.803448,0.030037,-2.316099,-88.0,30.555427074432373,0.0, 0.0, 0.0,2
20200706_154752_101212618,21.0,0.910106,0.040255,-2.195499,-96.0,30.15792965888977,0.0, 0.0, 0.0,2
20200706_154752_101262616,21.0,0.971929,0.043503,-2.135899,-100.0,30.15792965888977,0.0, 0.0, 0.0,2
20200706_154752_101279282,22.0,1.12353,0.043155,-1.961942,-114.0,30.15792965888977,0.0, 0.0, 0.0,2
20200706_154752_101312614,22.0,1.154445,0.039854,-1.906353,-118.0,29.761195182800293,0.0, 0.0, 0.0,2
20200706_154752_101345946,22.0,1.166871,0.03218,-1.806282,-124.0,30.555427074432373,0.0, 0.0, 0.0,2
20200706_154752_101379278,22.0,1.086431,0.004507,-1.721907,-132.0,30.555427074432373,0.0, 0.0, 0.0,2
20200706_154752_101395944,22.0,1.035564,-0.01068,-1.640096,-139.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101445942,22.0,1.03103,-0.012067,-1.597344,-141.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101462608,23.0,0.933309,-0.006498,-1.489866,-148.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101495940,23.0,0.851764,-0.003508,-1.467904,-150.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101529272,23.0,0.80881,0.012126,-1.407205,-156.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101562604,23.0,0.790528,0.028349,-1.341859,-161.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101579270,23.0,0.7527,0.034552,-1.280903,-165.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101612602,23.0,0.730073,0.036972,-1.252761,-167.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101645934,23.0,0.682664,0.030435,-1.198891,-171.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101695932,23.0,0.731821,0.030696,-1.128561,-174.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101729264,24.0,0.577234,0.012262,-1.078062,-175.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101745930,24.0,0.416918,0.008825,-1.067344,-174.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101779262,24.0,0.334247,0.006754,-1.063811,-174.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101795928,24.0,0.171876,0.009995,-1.05705,-172.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101829260,24.0,0.093031,0.008298,-1.053004,-172.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101862592,24.0,-0.031241,0.006403,-1.037217,-170.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101895924,24.0,-0.106213,0.009658,-1.010805,-167.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101929256,24.0,-0.135991,0.015162,-0.973882,-167.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101945922,24.0,-0.117752,0.011969,-0.926531,-165.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_101979254,25.0,-0.105918,0.013294,-0.903498,-165.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_102012586,25.0,-0.097368,0.019329,-0.863033,-164.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154752_102062584,25.0,-0.083968,0.019423,-0.82708,-162.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154753_102095916,25.0,-0.04698,0.017019,-0.803885,-161.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154753_102112582,25.0,-0.059504,0.015891,-0.819264,-160.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154753_102145914,25.0,-0.069596,0.013449,-0.834124,-159.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154753_102195912,25.0,-0.081607,0.011803,-0.874475,-158.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154753_102212578,25.0,-0.082972,0.008428,-0.945757,-157.0,31.745630502700806,0.0, 0.0, 0.0,2
20200706_154753_102245910,25.0,-0.0642,0.008354,-0.964326,-156.0,31.745630502700806,0.0, 0.0, 0.0,2
20200706_154753_102279242,25.0,-0.040714,0.01384,-1.004199,-156.0,31.745630502700806,0.0, 0.0, 0.0,2
20200706_154753_102295908,26.0,-0.011967,0.01721,-1.040309,-156.0,32.53909945487976,0.0, 0.0, 0.0,2
20200706_154753_102345906,26.0,0.005954,0.017776,-1.057093,-156.0,32.93583393096924,0.0, 0.0, 0.0,2
20200706_154753_102362572,26.0,0.078523,0.018799,-1.102113,-156.0,33.332568407058716,0.0, 0.0, 0.0,2
20200706_154753_102412570,26.0,0.094768,0.019499,-1.118473,-156.0,33.332568407058716,0.0, 0.0, 0.0,2
20200706_154753_102429236,26.0,0.103855,0.009964,-1.174125,-156.0,33.72930288314819,0.0, 0.0, 0.0,2
20200706_154753_102462568,26.0,0.111169,0.006817,-1.191858,-156.0,33.72930288314819,0.0, 0.0, 0.0,2
