,Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Unnamed: 22,Label
233,20200518_160545_2875551640,600.038208,-6.08746767,0.025726711,0.0, 0.00.0,0,0, ,0
234,20200518_160545_2875584972,598.692688,-6.108119011,0.025726711,0.0, 0.00.0,0,0, ,0
235,20200518_160545_2875618304,597.5737915,-6.128762245,0.025726711,0.0, 0.00.0,0,0, ,0
236,20200518_160545_2875651636,596.644043,-6.1556830410000005,0.025726711,0.0, 0.00.0,0,0, ,0
237,20200518_160545_2875684968,595.8718872000001,-6.176040649,0.025726711,0.0, 0.00.0,0,0, ,0
238,20200518_160545_2875718300,595.230957,-6.196358204,0.025726711,0.0, 0.00.0,0,0, ,0
239,20200518_160545_2875734966,594.6990967,-6.2168087960000005,0.025726711,0.0, 0.00.0,0,0, ,0
240,20200518_160545_2875768298,594.4682007,-6.227263927,0.025726711,0.0, 0.00.0,0,0, ,0
241,20200518_160545_2875801630,594.0664673,-6.248177052000001,0.025726711,0.0, 0.00.0,0,0, ,0
242,20200518_160546_2875834962,593.7333984,-6.269062996000001,0.025726711,0.0, 0.00.0,0,0, ,0
243,20200518_160546_2875868294,593.4572754,-6.290286541,0.025726711,0.0, 0.00.0,0,0, ,0
244,20200518_160546_2875901626,593.2284546,-6.311522007000001,0.025757229,0.0, 0.00.0,0,0, ,0
245,20200518_160546_2875918292,593.0388184,-6.332763195,0.025879301,0.0, 0.00.0,0,0, ,0
246,20200518_160546_2875968290,592.956543,-6.343379497999999,0.025879301,0.0, 0.00.0,0,0, ,0
247,20200518_160546_2875984956,592.7514647999999,-6.375258446,0.025879301,0.0, 0.00.0,0,0, ,0
248,20200518_160546_2876018288,592.6950072999999,-6.38587141,0.025909819,0.0, 0.00.0,0,0, ,0
