Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1,Timecheck
20200715_171921_3905160454,60,-0.003412,0.001641,0.118841,0,0,0,0,0,0,0:06:09
20200715_171921_3905193786,60,-0.002474,-0.000161,0.120237,0,0,0,0,0,0,0:06:09
20200715_171921_3905210452,60,0.00053,0.000492,0.123041,0,0,0,0,0,0,0:06:09
20200715_171921_3905243784,60,0.001483,0.002053,0.124415,0,0,0,0,0,0,0:06:09
20200715_171921_3905277116,60,0.001257,-0.001009,0.126978,0,0,0,0,0,0,0:06:09
20200715_171921_3905310448,60,-0.000144,0.000322,0.129519,0,0,0,0,0,0,0:06:09
20200715_171921_3905343780,60,-0.000586,0.002748,0.131979,0,0,0,0,0,0,0:06:09
20200715_171921_3905377112,60,-1.00E-06,-0.001379,0.134245,0,0,0,0,0,0,0:06:09
20200715_171921_3905393778,60,-1.30E-05,-0.000747,0.1365,0,0,0,0,0,0,0:06:09
20200715_171921_3905443776,59,2.90E-05,-0.001292,0.137576,0,0,0,0,0,0,0:06:09
20200715_171921_3905460442,59,0.000117,-0.00139,0.140654,0,0,0,0,0,0,0:06:09
20200715_171921_3905493774,59,0.000162,-0.002423,0.141639,0,0,0,0,0,0,0:06:09
20200715_171921_3905527106,59,-0.000157,0.00077,0.143641,0,0,0,0,0,0,0:06:09
20200715_171921_3905560438,59,-0.000117,0.003156,0.145541,0,0,0,0,0,0,0:06:09
20200715_171921_3905593770,59,1.80E-05,0.003424,0.147338,0,0,0,0,0,0,0:06:09
20200715_171921_3905627102,59,0.000187,0.002931,0.149066,0,0,0,0,0,0,0:06:09
20200715_171921_3905660434,59,4.70E-05,-0.000651,0.150668,0,0,0,0,0,0,0:06:09
20200715_171921_3905693766,59,-0.000106,-0.000822,0.152271,0,0,0,0,0,0,0:06:09
20200715_171921_3905710432,59,-1.20E-05,-0.002619,0.153781,0,0,0,0,0,0,0:06:09
20200715_171921_3905743764,59,0.000115,-0.004467,0.154468,0,0,0,0,0,0,0:06:09
20200715_171921_3905777096,59,-6.00E-06,-0.003835,0.155887,0,0,0,0,0,0,0:06:09
20200715_171921_3905810428,59,1.00E-05,-0.003409,0.157215,1,0,0,0,0,0,0:06:09
20200715_171921_3905843760,59,-3.90E-05,-0.000973,0.158519,1,0,0,0,0,0,0:06:09
20200715_171921_3905877092,59,-0.07577,0.002804,0.159927,1,0,0,0,0,0,0:06:09
20200715_171921_3905893758,59,-0.12384,0.01441,0.161461,2,0,0,0,0,0,0:06:09
20200715_171921_3905943756,59,-0.146135,0.016521,0.162101,2,0,0,1,0,3,0:06:09
20200715_171921_3905960422,59,-0.213725,0.015919,0.163841,3,0,0,1,0,3,0:06:09
20200715_171921_3905977088,59,-0.226517,0.012976,0.164299,3,0,0,1,0,3,0:06:09
20200715_171921_3906010420,59,-0.234413,0.008216,0.164688,4,0,0,1,0,3,0:06:09
20200715_171921_3906043752,59,-0.163773,-0.008748,0.165077,4,0,0,1,0,3,0:06:09
20200715_171922_3906077084,59,-0.110996,-0.020758,0.165512,4,0,0,1,0,3,0:06:10
20200715_171922_3906110416,59,-0.081936,-0.024991,0.166279,4,0,0,1,0,3,0:06:10
20200715_171922_3906143748,59,-0.083617,-0.028983,0.167263,5,0,0,1,0,3,0:06:10
20200715_171922_3906177080,59,-0.158887,-0.018433,0.169151,7,0,0,1,0,3,0:06:10
20200715_171922_3906210412,59,-0.289853,0.008136,0.172161,9,0,0,1,0,3,0:06:10
