Timestamp,Odometer,Gear(dashboard),RPM,            Fuel_level,Avg_fuel_consumption,Velocity,            Acceleration_x,Acceleration_y,Acceleration_z,            Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,            Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,            Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right)
20200610_152347_532845352, 24967.916015625, 0.0, 1483.6051025390625, 9.630659103393555, 0.43479523062705994, 174.6027069091797, 0.5115920901298523, 0.11372178792953491, -0.9023562073707581, -30486.201171875, 17.816884994506836, -3840.056396484375, 0.24785956740379333, -0.005405297502875328, -4.9936268624151126e-05, 0.003997863736003637, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_532878684, 24967.947265625, 0.0, 1484.500732421875, 9.601408004760742, 0.4347958266735077, 174.71002197265625, 0.5038006901741028, 0.04645251855254173, -0.9031115770339966, -30487.818359375, 17.778732299804688, -3840.07568359375, 0.2480526864528656, -0.005425294861197472, 3.0508177587762475e-05, 0.004394598305225372, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_532912016, 24967.978515625, 0.0, 1485.3931884765625, 9.572144508361816, 0.43479645252227783, 174.8175506591797, 0.35110750794410706, -0.014449654147028923, -0.9027453660964966, -30489.435546875, 17.74009895324707, -3840.09228515625, 0.2482939511537552, -0.005446961615234613, 2.3526206859969534e-05, 0.0053101396188139915, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_532928682, 24968.0078125, 0.0, 1486.2718505859375, 9.542871475219727, 0.434797078371048, 174.9259796142578, 0.09420188516378403, -0.04618735983967781, -0.9018527269363403, -30491.0546875, 17.70119857788086, -3840.10546875, 0.2486046999692917, -0.005473713390529156, -4.572431862470694e-05, 0.006286717019975185, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_532978680, 24968.0234375, 0.0, 1486.7271728515625, 9.528230667114258, 0.43479734659194946, 174.9809112548828, -0.03774670884013176, -0.048654377460479736, -0.9030200242996216, -30491.865234375, 17.68169403076172, -3840.1103515625, 0.24878938496112823, -0.005482933949679136, -9.733019396662712e-05, 0.007080186158418655, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_532995346, 24968.0703125, 0.0, 1488.1390380859375, 9.48429012298584, 0.4347982704639435, 175.14498901367188, -0.35308462381362915, 0.012595780193805695, -0.9038439989089966, -30494.294921875, 17.62309455871582, -3840.117919921875, 0.24944910407066345, -0.005522359628230333, -0.00029646814800798893, 0.010223545134067535, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533028678, 24968.0859375, 0.0, 1488.605224609375, 9.469637870788574, 0.43479859828948975, 175.19871520996094, -0.4404982626438141, 0.04806637391448021, -0.9036608934402466, -30495.107421875, 17.60350799560547, -3840.11767578125, 0.2497124969959259, -0.0055392831563949585, -0.00037566039827652276, 0.011383229866623878, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533062010, 24968.115234375, 0.0, 1489.5396728515625, 9.440323829650879, 0.4347992241382599, 175.3062286376953, -0.5428407788276672, 0.14107266068458557, -0.9048739671707153, -30496.728515625, 17.564241409301758, -3840.11181640625, 0.25033465027809143, -0.005571612622588873, -0.0005453526391647756, 0.013794155791401863, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533095342, 24968.146484375, 0.0, 1490.517822265625, 9.41099739074707, 0.43479984998703003, 175.41140747070312, -0.4995206892490387, 0.1553661823272705, -0.8994491696357727, -30498.3515625, 17.524738311767578, -3840.0986328125, 0.2510635256767273, -0.005605421960353851, -0.0007147034048102796, 0.016815442591905594, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533128674, 24968.177734375, 0.0, 1491.4093017578125, 9.381660461425781, 0.43480047583580017, 175.51593017578125, -0.4497106373310089, 0.1436770111322403, -0.8917126655578613, -30499.9765625, 17.48490333557129, -3840.07763671875, 0.25185731053352356, -0.0056360443122684956, -0.0008583650342188776, 0.018219271674752235, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533145340, 24968.208984375, 0.0, 1492.2628173828125, 9.352313041687012, 0.4348010718822479, 175.61843872070312, -0.3877740204334259, 0.07770276069641113, -0.8796730637550354, -30501.6015625, 17.44463539123535, -3840.0478515625, 0.25268062949180603, -0.005667652934789658, -0.0009512556134723127, 0.01895170472562313, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533195338, 24968.224609375, 0.0, 1492.6766357421875, 9.337635040283203, 0.4348013997077942, 175.66897583007812, -0.3343528211116791, 0.027382148429751396, -0.8733556270599365, -30502.4140625, 17.42427635192871, -3840.029541015625, 0.2531033754348755, -0.005681540817022324, -0.0009747438598424196, 0.01895170472562313, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533212004, 24968.271484375, 0.0, 1493.9892578125, 9.293585777282715, 0.4348023235797882, 175.82608032226562, -0.1359369158744812, -0.045705970376729965, -0.8664659857749939, -30504.853515625, 17.362653732299805, -3839.96240234375, 0.25441238284111023, -0.005716526415199041, -0.0009696970810182393, 0.019562065601348877, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533245336, 24968.28515625, 0.0, 1494.4639892578125, 9.278897285461426, 0.4348026514053345, 175.87844848632812, -0.08592986315488815, -0.061482638120651245, -0.8652529120445251, -30505.66796875, 17.341976165771484, -3839.935546875, 0.2548587918281555, -0.005730148870497942, -0.0009614629088900983, 0.020325016230344772, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533278668, 24968.31640625, 0.0, 1495.4166259765625, 9.249509811401367, 0.4348032474517822, 175.98939514160156, 0.006733434274792671, -0.04974410682916641, -0.8763770461082458, -30507.294921875, 17.300437927246094, -3839.875, 0.25577542185783386, -0.005752005614340305, -0.000943097285926342, 0.02090485952794552, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533312000, 24968.34765625, 0.0, 1496.3355712890625, 9.220111846923828, 0.43480384349823, 176.0956573486328, 0.1349537968635559, -0.024980245158076286, -0.8803825974464417, -30508.923828125, 17.258747100830078, -3839.80517578125, 0.25671371817588806, -0.005777011625468731, -0.0009306512074545026, 0.021118486300110817, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533345332, 24968.37890625, 0.0, 1497.2686767578125, 9.190701484680176, 0.4348044693470001, 176.20106506347656, 0.2335548996925354, 0.03328431397676468, -0.8868373036384583, -30510.552734375, 17.216867446899414, -3839.72607421875, 0.2576753795146942, -0.005800158251076937, -0.0009266668930649757, 0.021698329597711563, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533378664, 24968.41015625, 0.0, 1498.2086181640625, 9.161280632019043, 0.43480509519577026, 176.30712890625, 0.32219409942626953, 0.07245256751775742, -0.8901333212852478, -30512.181640625, 17.174823760986328, -3839.63720703125, 0.2586596608161926, -0.005821749567985535, -0.0009314101189374924, 0.02227817103266716, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533411996, 24968.44140625, 0.0, 1499.15673828125, 9.131847381591797, 0.4348057210445404, 176.411865234375, 0.41145646572113037, 0.08503764122724533, -0.8890575170516968, -30513.810546875, 17.132619857788086, -3839.538818359375, 0.259664386510849, -0.005845199804753065, -0.0009418451227247715, 0.022949568927288055, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533445328, 24968.47265625, 0.0, 1500.08984375, 9.102402687072754, 0.43480631709098816, 176.51670837402344, 0.4868321418762207, 0.09396690130233765, -0.8788947463035583, -30515.44140625, 17.090246200561523, -3839.4306640625, 0.26069262623786926, -0.005864931270480156, -0.0009612352587282658, 0.023346303030848503, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533478660, 24968.50390625, 0.0, 1501.017822265625, 9.072946548461914, 0.4348069727420807, 176.62062072753906, 0.5590447783470154, 0.09537171572446823, -0.8749578595161438, -30517.072265625, 17.047739028930664, -3839.3125, 0.2617385685443878, -0.005889026913791895, -0.0009800182888284326, 0.023498892784118652, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533511992, 24968.53515625, 0.0, 1501.9610595703125, 9.043478965759277, 0.43480756878852844, 176.7272491455078, 0.6090195775032043, 0.10452055931091309, -0.8770178556442261, -30518.701171875, 17.005088806152344, -3839.18408203125, 0.2628033757209778, -0.005909327417612076, -0.0010079462081193924, 0.02365148440003395, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152347_533545324, 24968.564453125, 0.0, 1502.8792724609375, 9.013998985290527, 0.4348081648349762, 176.8302459716797, 0.6619536280632019, 0.10102460533380508, -0.8718907833099365, -30520.33203125, 16.962308883666992, -3839.04541015625, 0.2638845443725586, -0.005928718019276857, -0.0010376954451203346, 0.02371251955628395, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533561990, 24968.595703125, 0.0, 1503.7884521484375, 8.984508514404297, 0.43480879068374634, 176.93209838867188, 0.7008826732635498, 0.10158073902130127, -0.8671069741249084, -30521.962890625, 16.91938018798828, -3838.896484375, 0.26497790217399597, -0.005950042977929115, -0.0010665339650586247, 0.02371251955628395, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533611988, 24968.611328125, 0.0, 1504.240234375, 8.969758987426758, 0.4348091185092926, 176.98281860351562, 0.71685391664505, 0.09980110824108124, -0.8646121025085449, -30522.779296875, 16.897850036621094, -3838.81787109375, 0.2655301094055176, -0.005958580877631903, -0.00108212954364717, 0.02374303713440895, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533628654, 24968.658203125, 0.0, 1505.5889892578125, 8.925494194030762, 0.4348100423812866, 177.1346893310547, 0.7472537755966187, 0.08360742032527924, -0.856829822063446, -30525.224609375, 16.833091735839844, -3838.566650390625, 0.2672031819820404, -0.005980171728879213, -0.0011223898036405444, 0.02371251955628395, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533661986, 24968.673828125, 0.0, 1506.0185546875, 8.910733222961426, 0.4348103702068329, 177.18450927734375, 0.7562472224235535, 0.07243789732456207, -0.8484295606613159, -30526.0390625, 16.811424255371094, -3838.4775390625, 0.267764151096344, -0.005988216493278742, -0.0011357845505699515, 0.023346303030848503, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533695318, 24968.705078125, 0.0, 1506.8262939453125, 8.881204605102539, 0.43481096625328064, 177.2848358154297, 0.7530399560928345, 0.0624600313603878, -0.8434625864028931, -30527.669921875, 16.76800537109375, -3838.291015625, 0.26889196038246155, -0.005998196080327034, -0.0011613977840170264, 0.021515220403671265, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533711984, 24968.736328125, 0.0, 1507.6336669921875, 8.851665496826172, 0.4348115622997284, 177.38502502441406, 0.7405705451965332, 0.04773661866784096, -0.839411199092865, -30529.298828125, 16.724485397338867, -3838.09375, 0.27001193165779114, -0.006009541917592287, -0.0011778661282733083, 0.019806209951639175, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533761982, 24968.751953125, 0.0, 1508.0147705078125, 8.836893081665039, 0.43481189012527466, 177.43482971191406, 0.721297562122345, 0.0428093820810318, -0.8379005193710327, -30530.11328125, 16.702669143676758, -3837.9912109375, 0.27056607604026794, -0.006015119608491659, -0.0011849998263642192, 0.018554970622062683, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533778648, 24968.798828125, 0.0, 1509.2454833984375, 8.792558670043945, 0.4348128139972687, 177.58555603027344, 0.6042786836624146, 0.033348675817251205, -0.8353826403617859, -30532.556640625, 16.637096405029297, -3837.6669921875, 0.2721942067146301, -0.0060266172513365746, -0.0012023409362882376, 0.01742580346763134, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533811980, 24968.814453125, 0.0, 1509.6474609375, 8.777775764465332, 0.43481314182281494, 177.63597106933594, 0.5377587676048279, 0.0363539420068264, -0.8354970812797546, -30533.37109375, 16.61520767211914, -3837.553466796875, 0.2727224826812744, -0.006032081320881844, -0.0012065148912370205, 0.017059586942195892, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533861978, 24968.845703125, 0.0, 1510.4508056640625, 8.748202323913574, 0.4348137378692627, 177.7358856201172, 0.3838216960430145, 0.03371991217136383, -0.8355428576469421, -30535.0, 16.57134246826172, -3837.318359375, 0.273759126663208, -0.0060408469289541245, -0.001214407617226243, 0.016815442591905594, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533878644, 24968.892578125, 0.0, 1511.6160888671875, 8.703824043273926, 0.4348146915435791, 177.8871612548828, 0.08375399559736252, 0.02842823974788189, -0.8369161486625671, -30537.44140625, 16.505409240722656, -3836.9453125, 0.27526578307151794, -0.006047714967280626, -0.0012195681920275092, 0.016205081716179848, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533911976, 24968.908203125, 0.0, 1512.005126953125, 8.68902587890625, 0.4348149597644806, 177.9374542236328, -0.02395361289381981, 0.027232641354203224, -0.8377401232719421, -30538.25390625, 16.4833984375, -3836.815673828125, 0.27575454115867615, -0.006049953866750002, -0.0012195681920275092, 0.016235599294304848, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533928642, 24968.939453125, 0.0, 1512.76220703125, 8.659423828125, 0.4348156154155731, 178.03843688964844, -0.22620123624801636, 0.019455354660749435, -0.8385183811187744, -30539.87890625, 16.43931770324707, -3836.54833984375, 0.2767140865325928, -0.006052685901522636, -0.0012193404836580157, 0.01599145494401455, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533978640, 24968.955078125, 0.0, 1513.137451171875, 8.644619941711426, 0.4348158836364746, 178.08924865722656, -0.3215222656726837, 0.01786670833826065, -0.8395255208015442, -30540.69140625, 16.417266845703125, -3836.41064453125, 0.2771848738193512, -0.006053748074918985, -0.0012180503690615296, 0.0158388651907444, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_533995306, 24969.001953125, 0.0, 1514.2296142578125, 8.600192070007324, 0.43481680750846863, 178.24139404296875, -0.5590614080429077, 0.008447486907243729, -0.8425469398498535, -30543.12890625, 16.351057052612305, -3835.982177734375, 0.27856120467185974, -0.006056290585547686, -0.0012064389884471893, 0.015014877542853355, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534028638, 24969.017578125, 0.0, 1514.6009521484375, 8.585378646850586, 0.4348171353340149, 178.29275512695312, -0.6252098083496094, 0.010081196203827858, -0.844217836856842, -30543.94140625, 16.328975677490234, -3835.834228515625, 0.279008686542511, -0.006055152043700218, -0.0012005195021629333, 0.014984359964728355, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534061970, 24969.048828125, 0.0, 1515.305419921875, 8.555744171142578, 0.43481773138046265, 178.39532470703125, -0.7250388860702515, -0.002527120988816023, -0.8469874858856201, -30545.5625, 16.284770965576172, -3835.53076171875, 0.27988436818122864, -0.006053179036825895, -0.0011868970468640327, 0.013977264054119587, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534095302, 24969.08203125, 0.0, 1515.9727783203125, 8.526103019714355, 0.4348183870315552, 178.4978790283203, -0.808889627456665, -1.2896605767309666e-05, -0.8502148985862732, -30547.185546875, 16.240554809570312, -3835.21728515625, 0.2807281017303467, -0.00605405168607831, -0.001168645336292684, 0.012359807267785072, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534128634, 24969.11328125, 0.0, 1516.57666015625, 8.496453285217285, 0.43481898307800293, 178.6017303466797, -0.8742715716362, -0.002619392704218626, -0.8541517853736877, -30548.806640625, 16.19630241394043, -3834.894287109375, 0.2815341055393219, -0.0060518886893987656, -0.0011442842660471797, 0.009460593573749065, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534161966, 24969.14453125, 0.0, 1517.4290771484375, 8.46679401397705, 0.43481960892677307, 178.7065887451172, -0.9363914132118225, -0.0024119603913277388, -0.8596680164337158, -30550.42578125, 16.152055740356445, -3834.56201171875, 0.28228050470352173, -0.006048435810953379, -0.0011091087944805622, 0.006164644844830036, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534195298, 24969.17578125, 0.0, 1518.1510009765625, 8.437125205993652, 0.4348202049732208, 178.8140411376953, -0.8115657567977905, 0.005710093304514885, -0.8688237071037292, -30552.046875, 16.107860565185547, -3834.2236328125, 0.28271329402923584, -0.00604240270331502, -0.0009704180411063135, 0.0031433585099875927, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534211964, 24969.19140625, 0.0, 1519.2230224609375, 8.40744400024414, 0.43482086062431335, 178.9256591796875, -0.6891937851905823, 0.042673129588365555, -0.8839075565338135, -30553.66796875, 16.063928604125977, -3833.88330078125, 0.28272151947021484, -0.0060251373797655106, -0.0006686754641123116, -0.0016937514301389456, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534261962, 24969.22265625, 0.0, 1519.60498046875, 8.392599105834961, 0.43482112884521484, 178.98257446289062, -0.35868191719055176, 0.04532647505402565, -0.8928343057632446, -30554.478515625, 16.042070388793945, -3833.71435546875, 0.28262707591056824, -0.006009996868669987, -0.00042134677642025054, -0.00254825665615499, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534295294, 24969.26953125, 0.0, 1520.9049072265625, 8.34804916381836, 0.43482205271720886, 179.16329956054688, 0.6309663653373718, 0.038803085684776306, -0.9360031485557556, -30556.9140625, 15.977337837219238, -3833.216064453125, 0.2820979356765747, -0.005915626417845488, 0.00046991699491627514, -0.0068818191066384315, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534311960, 24969.30078125, 0.0, 1521.8365478515625, 8.31833553314209, 0.4348227083683014, 179.28085327148438, 1.0782908201217651, -0.060936883091926575, -0.9571526646614075, -30558.541015625, 15.934521675109863, -3832.89111328125, 0.2816043794155121, -0.005858329124748707, 0.000991629553027451, -0.007858396507799625, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534361958, 24969.31640625, 0.0, 1522.3182373046875, 8.303474426269531, 0.43482300639152527, 179.3383331298828, 1.0852104425430298, -0.1245492696762085, -0.9641337990760803, -30559.35546875, 15.9130277633667, -3832.730712890625, 0.2813454866409302, -0.005840267054736614, 0.0011765379458665848, -0.00782787799835205, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534378624, 24969.365234375, 0.0, 1523.6619873046875, 8.25887393951416, 0.4348239302635193, 179.50096130371094, 1.1556317806243896, -0.4582955837249756, -0.9588693380355835, -30561.802734375, 15.847208023071289, -3832.25537109375, 0.28066930174827576, -0.0058190175332129, 0.001317847054451704, -0.006271458230912685, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534411956, 24969.380859375, 0.0, 1524.1798095703125, 8.244000434875488, 0.43482425808906555, 179.55833435058594, 0.9179830551147461, -0.48389795422554016, -0.9596246480941772, -30562.6171875, 15.824957847595215, -3832.098388671875, 0.2805081605911255, -0.005812528543174267, 0.0012529981322586536, -0.004928664304316044, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534428622, 24969.412109375, 0.0, 1525.1358642578125, 8.214245796203613, 0.4348248541355133, 179.67555236816406, 0.1639525443315506, -0.47310107946395874, -0.9547492861747742, -30564.251953125, 15.780628204345703, -3831.78515625, 0.2803177535533905, -0.0057954913936555386, 0.0009890493238344789, -0.0023041123058646917, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534478620, 24969.427734375, 0.0, 1525.6329345703125, 8.199363708496094, 0.43482518196105957, 179.7335662841797, -0.1850990653038025, -0.4396373927593231, -0.9504690170288086, -30565.068359375, 15.758578300476074, -3831.6279296875, 0.2802850902080536, -0.005784069653600454, 0.0007939715287648141, -0.00032043945975601673, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534511952, 24969.474609375, 0.0, 1527.08251953125, 8.15470027923584, 0.4348261058330536, 179.9054412841797, -0.9045801162719727, -0.2892315089702606, -0.9452274441719055, -30567.51953125, 15.693042755126953, -3831.15234375, 0.2805091142654419, -0.005712997633963823, 9.547085937811062e-05, 0.006317235063761473, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152348_534528618, 24969.5078125, 0.0, 1528.08935546875, 8.124910354614258, 0.43482670187950134, 180.0154266357422, -1.148927092552185, -0.1244085356593132, -0.946623682975769, -30569.154296875, 15.649829864501953, -3830.829345703125, 0.28093084692955017, -0.005662643816322088, -0.0003552077687345445, 0.011383229866623878, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534561950, 24969.5234375, 0.0, 1528.5059814453125, 8.110010147094727, 0.4348270297050476, 180.06785583496094, -1.2290005683898926, -0.042183198034763336, -0.9448612332344055, -30569.970703125, 15.628291130065918, -3830.66552734375, 0.28121861815452576, -0.005644999444484711, -0.0005578367272391915, 0.012054627761244774, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534595282, 24969.5546875, 0.0, 1529.525390625, 8.080201148986816, 0.43482762575149536, 180.17245483398438, -1.286660075187683, -0.04044291004538536, -0.9254512786865234, -30571.60546875, 15.585355758666992, -3830.331787109375, 0.28189095854759216, -0.0056237876415252686, -0.0008655746350996196, 0.017059586942195892, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534628614, 24969.5859375, 0.0, 1530.4432373046875, 8.05038070678711, 0.4348282516002655, 180.2718505859375, -1.0994641780853271, -0.08462227135896683, -0.8971832394599915, -30573.23828125, 15.542322158813477, -3829.990234375, 0.2826487421989441, -0.005632705055177212, -0.0010290817590430379, 0.020141908898949623, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534661946, 24969.6171875, 0.0, 1531.335205078125, 8.020548820495605, 0.43482887744903564, 180.37025451660156, -0.8635806441307068, -0.10948286950588226, -0.8685718774795532, -30574.869140625, 15.499000549316406, -3829.639892578125, 0.2834711968898773, -0.005642608739435673, -0.0010697214165702462, 0.023285267874598503, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534695278, 24969.650390625, 0.0, 1532.223388671875, 7.990706920623779, 0.4348295032978058, 180.47434997558594, -0.6740946173667908, -0.0385332852602005, -0.8550444841384888, -30576.501953125, 15.455825805664062, -3829.280029296875, 0.2843606770038605, -0.005641849711537361, -0.001053670421242714, 0.024872206151485443, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534728610, 24969.681640625, 0.0, 1533.17333984375, 7.960853576660156, 0.43483009934425354, 180.5782012939453, -0.41708239912986755, 0.05074528604745865, -0.8506269454956055, -30578.130859375, 15.41286849975586, -3828.91064453125, 0.2853145897388458, -0.005642115604132414, -0.0010100331855937839, 0.02700846828520298, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534745276, 24969.712890625, 0.0, 1534.147705078125, 7.93098783493042, 0.43483075499534607, 180.67994689941406, -0.14322850108146667, 0.11132575571537018, -0.8458659648895264, -30579.759765625, 15.370138168334961, -3828.53125, 0.28633013367652893, -0.0056493631564080715, -0.0009733777842484415, 0.02877851575613022, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534795274, 24969.728515625, 0.0, 1534.6524658203125, 7.916050434112549, 0.43483102321624756, 180.73207092285156, -0.010858960449695587, 0.15354487299919128, -0.8491848707199097, -30580.57421875, 15.348889350891113, -3828.337646484375, 0.2868679463863373, -0.005644695833325386, -0.0009617285686545074, 0.02999923750758171, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534828606, 24969.77734375, 0.0, 1536.1578369140625, 7.871219158172607, 0.4348319470882416, 180.88381958007812, 0.4888942539691925, 0.2732205390930176, -0.8559829592704773, -30583.01171875, 15.285642623901367, -3827.7412109375, 0.28857821226119995, -0.005640749353915453, -0.0009422245784662664, 0.032410163432359695, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534845272, 24969.80859375, 0.0, 1537.162109375, 7.8413166999816895, 0.4348325729370117, 180.98394775390625, 0.8874393701553345, 0.2603246867656708, -0.8493679761886597, -30584.63671875, 15.243828773498535, -3827.330078125, 0.2898028790950775, -0.005632363259792328, -0.0009515212150290608, 0.03338674083352089, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534878604, 24969.82421875, 0.0, 1537.6552734375, 7.826360702514648, 0.4348328709602356, 181.0323486328125, 1.0581907033920288, 0.25900551676750183, -0.8442407846450806, -30585.447265625, 15.223012924194336, -3827.120361328125, 0.2904370427131653, -0.005628758575767279, -0.000962601276114583, 0.033936064690351486, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534895270, 24969.85546875, 0.0, 1538.6292724609375, 7.796440124511719, 0.43483349680900574, 181.1291046142578, 1.3487201929092407, 0.2793939709663391, -0.8326359987258911, -30587.068359375, 15.181761741638184, -3826.692138671875, 0.2917513847351074, -0.005617450922727585, -0.0009894666727632284, 0.03457694500684738, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534928602, 24969.873046875, 0.0, 1539.125244140625, 7.781474590301514, 0.434833824634552, 181.17550659179688, 1.4899320602416992, 0.2775842845439911, -0.825952410697937, -30587.876953125, 15.161246299743652, -3826.4736328125, 0.2924254238605499, -0.005616426467895508, -0.0010042274370789528, 0.03527885675430298, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534961934, 24969.904296875, 0.0, 1540.108154296875, 7.751534938812256, 0.43483442068099976, 181.26678466796875, 1.7615472078323364, 0.2666565179824829, -0.8054208755493164, -30589.494140625, 15.120490074157715, -3826.02783203125, 0.29381629824638367, -0.005609103012830019, -0.001047105877660215, 0.03674372285604477, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_534995266, 24969.935546875, 0.0, 1541.1260986328125, 7.721583366394043, 0.4348350763320923, 181.35414123535156, 1.960118055343628, 0.2674082815647125, -0.7839050889015198, -30591.109375, 15.080033302307129, -3825.569580078125, 0.29526522755622864, -0.00559623958542943, -0.00110155763104558, 0.04068055376410484, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_535011932, 24969.96875, 0.0, 1542.100830078125, 7.691619873046875, 0.43483567237854004, 181.43685913085938, 2.135218381881714, 0.27353933453559875, -0.754881739616394, -30592.72265625, 15.039999008178711, -3825.0986328125, 0.29678016901016235, -0.005579998716711998, -0.0011613218812271953, 0.04400701820850372, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_535045264, 24969.984375, 0.0, 1542.5447998046875, 7.676633834838867, 0.4348360002040863, 181.47608947753906, 2.2155354022979736, 0.27542054653167725, -0.7395918369293213, -30593.52734375, 15.020124435424805, -3824.85791015625, 0.2975647449493408, -0.005571574904024601, -0.0011932339984923601, 0.04473945125937462, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
20200610_152349_535095262, 24970.015625, 0.0, 1543.4373779296875, 7.646653175354004, 0.43483659625053406, 181.54856872558594, 2.444535970687866, 0.22853758931159973, -0.6991468071937561, -30595.134765625, 14.980589866638184, -3824.3671875, 0.29919055104255676, -0.005554347764700651, -0.0012660134816542268, 0.0479133278131485, 1.0, 0.00.0, 0.0, 0.0, 0.0, 
