Velocity,Accel_X,Rotate_Z,Steering_wheel_x,Accelerator,Brake,Label
39,-0.015686275,0.125,0,0,0,0
38,-0.015686275,0.125,0,0,0,0
38,-0.03137255,-0.125,0,0,0,0
38,-0.03137255,-0.125,0,0,0,0
38,-0.03137255,-0.125,0,0,0,0
38,-0.03137255,-0.1875,0,0,1,0
37,-0.03137255,-0.1875,0,0,1,0
37,-0.078431375,0.1875,0,0,7,0
36,-0.078431375,0.1875,0,0,7,0
36,-0.15686275,-0.1875,0,0,12,0
34,-0.15686275,-0.1875,0,0,12,0
34,-0.15686275,-0.1875,0,0,12,0
34,-0.1882353,-0.1875,0,0,13,0
32,-0.1882353,-0.1875,0,0,13,0
32,-0.1882353,-0.1875,0,0,13,0
32,-0.1882353,-0.125,0,0,13,0
30,-0.1882353,-0.125,0,0,13,0
30,-0.1882353,-0.125,0,0,13,0
28,-0.1882353,-0.125,0,0,13,0
28,-0.1882353,0,0,0,13,0
27,-0.1882353,0,0,0,13,0
27,-0.17254902,-0.375,0,0,11,0
25,-0.17254902,-0.375,0,0,11,0
25,-0.15686275,0,1,0,9,0
24,-0.15686275,0,1,0,9,0
24,-0.1254902,-0.5625,4,0,6,0
24,-0.1254902,-0.5625,4,0,6,0
23,-0.1254902,-0.5625,4,0,6,0
23,-0.10980392,-1.5625,10,0,4,0
22,-0.10980392,-1.5625,10,0,4,0
22,-0.078431375,-2.75,25,0,3,0
22,-0.078431375,-2.75,25,0,3,0
22,-0.0627451,-5.9375,43,0,1,4
21,-0.0627451,-5.9375,43,0,1,4
21,-0.047058824,-8.25,63,0,1,4
21,-0.047058824,-8.25,63,0,1,4
21,-0.047058824,-8.25,63,0,1,4
21,-0.047058824,-12.375,95,0,0,4
21,-0.047058824,-12.375,95,0,0,4
21,-0.047058824,-16.5,128,0,0,4
21,-0.047058824,-16.5,128,0,0,4
21,-0.047058824,-21.0625,160,0,0,4
21,-0.047058824,-21.0625,160,0,0,4
21,-0.0627451,-24.25,180,0,0,4
21,-0.0627451,-24.25,180,0,0,4
21,-0.047058824,-26.3125,194,8.235294,0,4
21,-0.047058824,-26.3125,194,8.235294,0,4
21,-0.015686275,-27.375,196,14.901961,0,4
21,-0.015686275,-27.375,196,14.901961,0,4
21,-0.015686275,-27.375,196,14.901961,0,4
21,-0.015686275,-28.0625,206,15.686275,0,4
21,-0.015686275,-28.0625,206,15.686275,0,4
21,-0.015686275,-32,226,15.686275,0,4
21,-0.015686275,-32,226,15.686275,0,4
21,0,-33.25,228,18.431374,0,4
21,0,-33.25,228,18.431374,0,4
21,0,-33.375,226,25.882353,0,4
21,0,-33.375,226,25.882353,0,4
21,0.03137255,-33.1875,206,29.803923,0,4
21,0.03137255,-33.1875,206,29.803923,0,4
21,0.03137255,-33.1875,206,29.803923,0,4
21,0.03137255,-33.1875,206,29.803923,0,4
21,0.10980392,-27.125,158,31.764706,0,4
23,0.10980392,-27.125,158,31.764706,0,4
23,0.14117648,-20.0625,103,34.11765,0,4
25,0.14117648,-20.0625,103,34.11765,0,4
25,0.15686275,-13.5,69,34.11765,0,4
