,Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200610_152318_504363158,24947.765625,30.76943588256836,-6.451484750868985e-07,1.0, 0.00.0,0.0,0.0, ,0
20200610_152318_504396490,24947.78125,30.75061798095703,8.934045581554527e-06,1.0, 0.00.0,0.0,0.0, ,0
20200610_152318_504429822,24947.794921875,30.73176193237305,1.3240358384791762e-05,1.0, 0.00.0,0.0,0.0, ,0
20200610_152318_504446488,24947.810546875,30.71286201477051,3.6594287848856766e-06,1.0, 0.00.0,0.0,0.0, ,0
20200610_152318_504479820,24947.81640625,30.70339584350586,1.3324432757144675e-06,1.0, 0.00.0,0.0,0.0, ,0
20200610_152318_504513152,24947.83203125,30.68443298339844,-0.00038041261723265046,1.0, 0.00.0,0.0,0.0, ,0
20200610_152318_504546484,24947.845703125,30.66542816162109,-0.0007503174128942193,1.0, 0.00.0,0.0,0.0, ,0
20200610_152318_504579816,24947.861328125,30.64709663391113,-0.0008651166572235526,0.8906233310699463, 0.00.0,0.0,0.0, ,0
20200610_152318_504596482,24947.875,30.63235092163086,-0.0020681768655776978,0.5820325016975403, 0.00.0,0.0,0.0, ,0
20200610_152318_504629814,24947.8828125,30.62703514099121,-0.0025601121596992016,0.3492027223110199, 0.00.0,0.0,0.0, ,0
20200610_152318_504663146,24947.896484375,30.619953155517575,-0.002715797629207373,0.0793621838092804, 0.00.0,0.0,0.0, ,0
20200610_152319_504696478,24947.912109375,30.616809844970703,-0.0015443542506545784,0.0, 0.00.0,0.0,0.0, ,0
20200610_152319_504729810,24947.92578125,30.61595726013184,-0.0015294923214241862,0.0, 0.00.0,0.0,0.0, ,0
20200610_152319_504763142,24947.94140625,30.61574363708496,-0.00042353064054623246,0.0, 0.00.0,0.0,0.0, ,0
20200610_152319_504796474,24947.955078125,30.61569023132324,0.001581183634698391,0.0, 0.00.0,0.0,0.0, ,0
20200610_152319_504813140,24947.970703125,30.61567687988281,0.0026106638833880424,0.0, 0.00.0,0.0,0.0, ,0
20200610_152319_504846472,24947.9765625,30.61567497253418,0.002511050784960389,0.0, 0.00.0,0.0,0.0, ,0
20200610_152319_504879804,24947.9921875,30.61567306518555,0.0018066782504320145,0.0, 0.00.0,0.0,0.0, ,0
20200610_152319_504896470,24948.005859375,30.615671157836914,0.002081874758005142,0.0, 0.00.0,0.0,0.0, ,0
20200610_152319_504929802,24948.013671875,30.615671157836914,0.0014318228932097554,0.0, 0.00.0,0.0,0.0, ,0
20200610_152319_504963134,24948.029296875,30.615671157836914,0.00057890365133062,0.0, 0.00.0,0.0,0.0, ,0
20200610_152319_504996466,24948.04296875,30.615671157836914,-5.5517062719445676e-05,0.0, 0.00.0,0.0,0.0, ,0
20200610_152319_505029798,24948.05859375,30.615671157836914,0.00019512741710059342,0.0, 0.00.0,0.0,0.0, ,0
20200610_152319_505063130,24948.072265625,30.614015579223636,0.0005365769611671566,0.1031738817691803, 0.00.0,0.0,0.0, ,0
20200610_152319_505096462,24948.087890625,30.60962677001953,0.0006672571762464942,0.25396353006362915, 0.00.0,0.0,0.0, ,0
20200610_152319_505146460,24948.103515625,30.60366439819336,0.00047193604405038064,0.2936446070671081, 0.00.0,0.0,0.0, ,0
20200610_152319_505163126,24948.125,30.593149185180664,0.00013735832180827856,0.3452353775501251, 0.00.0,0.0,0.0, ,0
20200610_152319_505213124,24948.1328125,30.5892276763916,9.530494935461321e-07,0.38094910979270935, 0.00.0,0.0,0.0, ,0
20200610_152319_505229790,24948.154296875,30.575672149658203,-0.00021230211132206023,0.4920576810836792, 0.00.0,0.0,0.0, ,0
20200610_152319_505263122,24948.162109375,30.57053565979004,-0.00017463587573729455,0.5234378576278687, 0.00.0,0.0,0.0, ,0
20200610_152319_505296454,24948.17578125,30.559579849243164,-5.840543599333615e-05,0.5585946440696716, 0.00.0,0.0,0.0, ,0
20200610_152319_505329786,24948.19140625,30.54792785644531,0.000246617040829733,0.5859388113021851, 0.00.0,0.0,0.0, ,0
20200610_152319_505346452,24948.20703125,30.535869598388672,0.007353704422712327,0.5976577401161194, 0.00.0,0.0,0.0, ,0
20200610_152319_505379784,24948.212890625,30.529743194580078,0.011257951147854328,0.6054703593254089, 0.00.0,0.0,0.0, ,0
20200610_152319_505413116,24948.228515625,30.51726531982422,0.014870187267661096,0.6289082169532776, 0.00.0,0.0,0.0, ,0
20200610_152319_505446448,24948.244140625,30.504213333129886,0.011998705565929413,0.6718776226043701, 0.00.0,0.0,0.0, ,0
20200610_152319_505479780,24948.2578125,30.490459442138672,0.00382215459831059,0.7109407186508179, 0.00.0,0.0,0.0, ,0
20200610_152319_505513112,24948.2734375,30.476016998291016,-0.0018212388968095183,0.7343785762786865, 0.00.0,0.0,0.0, ,0
20200610_152319_505546444,24948.287109375,30.461078643798828,-0.008690615184605122,0.7539024949073792, 0.00.0,0.0,0.0, ,0
20200610_152319_505563110,24948.302734375,30.44587516784668,-0.014929866418242456,0.7578088045120239, 0.00.0,0.0,0.0, ,0
20200610_152319_505596442,24948.310546875,30.438234329223636,-0.016843751072883606,0.7578088045120239, 0.00.0,0.0,0.0, ,0
20200610_152319_505629774,24948.326171875,30.42281913757324,-0.010717857629060744,0.7656214237213135, 0.00.0,0.0,0.0, ,0
20200610_152319_505679772,24948.33984375,30.40716552734375,-0.003649570513516665,0.7812466621398926, 0.00.0,0.0,0.0, ,0
20200610_152320_505696438,24948.36328125,30.383012771606445,-0.002776179695501924,0.8085908293724059, 0.00.0,0.0,0.0, ,0
20200610_152320_505729770,24948.37109375,30.37480735778809,-0.0020696781575679783,0.8164034485816956, 0.00.0,0.0,0.0, ,0
20200610_152320_505763102,24948.384765625,30.35822105407715,0.0015397834358736873,0.8242160677909851, 0.00.0,0.0,0.0, ,0
20200610_152320_505796434,24948.400390625,30.341449737548828,0.0029544862918555737,0.8281223773956299, 0.00.0,0.0,0.0, ,0
20200610_152320_505813100,24948.416015625,30.324596405029297,0.0015157615998759866,0.8281223773956299, 0.00.0,0.0,0.0, ,0
20200610_152320_505863098,24948.423828125,30.31615257263184,0.0007373484550043942,0.8281223773956299, 0.00.0,0.0,0.0, ,0
20200610_152320_505896430,24948.4453125,30.29066467285156,0.00014693269622512162,0.8359349966049194, 0.00.0,0.0,0.0, ,0
20200610_152320_505913096,24948.4609375,30.27351188659668,0.00016812547983136028,0.8398413062095642, 0.00.0,0.0,0.0, ,0
20200610_152320_505963094,24948.46875,30.26486587524414,-0.00015121823525987566,0.8476539254188538, 0.00.0,0.0,0.0, ,0
20200610_152320_505979760,24948.490234375,30.238615036010746,-0.008527112193405628,0.8632791638374329, 0.00.0,0.0,0.0, ,0
20200610_152320_506029758,24948.498046875,30.229740142822266,-0.011549501679837705,0.8671854734420776, 0.00.0,0.0,0.0, ,0
20200610_152320_506046424,24948.521484375,30.202714920043945,-0.012711826711893082,0.8867170214653015, 0.00.0,0.0,0.0, ,0
20200610_152320_506079756,24948.529296875,30.193492889404297,-0.0114534106105566,0.9062485694885254, 0.00.0,0.0,0.0, ,0
20200610_152320_506096422,24948.544921875,30.174663543701172,-0.00905438046902418,0.9335927367210388, 0.00.0,0.0,0.0, ,0
20200610_152320_506129754,24948.55078125,30.165023803710934,-0.007092664949595928,0.9453116655349731, 0.00.0,0.0,0.0, ,0
20200610_152320_506179752,24948.56640625,30.145263671875,0.0009842098224908113,0.9765621423721312, 0.00.0,0.0,0.0, ,0
20200610_152320_506196418,24948.58984375,30.114580154418945,0.015636567026376724,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506229750,24948.59765625,30.1042537689209,0.016656484454870224,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506263082,24948.61328125,30.08354949951172,0.016609227284789085,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506296414,24948.62890625,30.062801361083984,0.015806157141923904,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506329746,24948.64453125,30.04202651977539,0.012637384235858916,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506363078,24948.658203125,30.02121925354004,0.0034942436031997204,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506396410,24948.673828125,30.00037956237793,-0.0037713919300585994,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506429742,24948.689453125,29.97949981689453,-0.006791038438677789,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506446408,24948.705078125,29.958585739135746,-0.006755407899618149,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506479740,24948.712890625,29.9481143951416,-0.006019031163305044,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506513072,24948.728515625,29.927141189575195,-0.00409100204706192,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506546404,24948.744140625,29.90613174438477,-0.0008742951322346926,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506563070,24948.759765625,29.88508415222168,0.00043322943383827806,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506596402,24948.767578125,29.87454605102539,0.0007223262800835072,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506629734,24948.783203125,29.853443145751953,0.0006665861001238228,1.0, 0.00.0,0.0,0.0, ,0
20200610_152320_506663066,24948.798828125,29.83230209350586,0.00048459594836458564,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_506713064,24948.814453125,29.81112289428711,0.00019621675892267376,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_506729730,24948.837890625,29.779279708862305,-0.09825672209262848,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_506763062,24948.845703125,29.76864624023437,-0.10933739691972733,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_506796394,24948.861328125,29.747350692749023,-0.14551006257534027,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_506829726,24948.876953125,29.726015090942386,-0.19106203317642206,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_506846392,24948.892578125,29.70464324951172,-0.2286301851272583,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_506896390,24948.900390625,29.69394302368164,-0.1948727369308472,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_506913056,24948.92578125,29.661779403686523,-0.14250119030475614,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_506946388,24948.93359375,29.651037216186523,-0.1234244629740715,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_506979720,24948.94921875,29.629526138305664,-0.07584738731384277,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507013052,24948.96484375,29.60797500610352,-0.02131770364940166,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507046384,24948.98046875,29.586381912231445,0.013295353390276432,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507079716,24948.99609375,29.56474876403809,0.029508212581276894,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507113048,24949.013671875,29.54307556152344,0.036138273775577545,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507129714,24949.029296875,29.52136039733887,0.05246631801128388,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507179712,24949.037109375,29.510486602783203,0.0578751415014267,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507196378,24949.060546875,29.47780990600586,0.10748615115880966,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507229710,24949.0703125,29.466896057128906,0.13139338791370392,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507263042,24949.0859375,29.44503593444824,0.20545542240142825,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507296374,24949.1015625,29.42313575744629,0.22957544028759005,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507329706,24949.1171875,29.40119552612305,0.2002292424440384,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507363038,24949.134765625,29.37921142578125,0.15336193144321442,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507396370,24949.150390625,29.35718536376953,0.08959992229938507,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507413036,24949.16796875,29.335119247436523,0.00785670056939125,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507463034,24949.17578125,29.32406997680664,-0.019993068650364883,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507479700,24949.19921875,29.29086303710937,-0.01653648167848587,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507513032,24949.208984375,29.27977180480957,-0.01170326676219702,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507546364,24949.224609375,29.257556915283203,-0.0019237815868109465,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507579696,24949.2421875,29.235300064086914,0.006555402185767889,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507613028,24949.2578125,29.213001251220703,0.0076474747620522985,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507646360,24949.2734375,29.190658569335934,0.001902986317873001,1.0, 0.00.0,0.0,0.0, ,0
20200610_152321_507663026,24949.291015625,29.168272018432614,-0.0024841271806508303,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_507713024,24949.298828125,29.157062530517575,-0.05112935602664948,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_507729690,24949.32421875,29.123371124267575,-0.12652698159217834,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_507763022,24949.33203125,29.112119674682614,-0.14177003502845764,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_507796354,24949.349609375,29.089584350585934,-0.17280250787734985,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_507829686,24949.365234375,29.067005157470703,-0.18645983934402466,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_507863018,24949.3828125,29.04438400268555,-0.13641104102134705,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_507896350,24949.400390625,29.02171897888184,-0.07595142722129823,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_507929682,24949.416015625,28.999011993408203,-0.037720799446105964,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_507946348,24949.43359375,28.976261138916016,-0.007675068452954292,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_507979680,24949.44140625,28.96486854553223,0.002880382351577282,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508013012,24949.458984375,28.942049026489254,0.003868849016726017,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508046344,24949.4765625,28.91918563842773,-0.0007019300828687848,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508079676,24949.4921875,28.89628028869629,-0.007689408957958221,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508113008,24949.509765625,28.87333106994629,-0.009859290905296804,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508129674,24949.52734375,28.85033988952637,-0.012612934224307535,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508179672,24949.53515625,28.83882713317871,-0.01651415042579174,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508213004,24949.560546875,28.804218292236328,-0.026929046958684918,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508246336,24949.578125,28.78109169006348,-0.029437169432640083,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508279668,24949.595703125,28.757923126220703,-0.029912263154983517,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508313000,24949.61328125,28.73471260070801,-0.02738630399107933,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508362998,24949.630859375,28.71145248413086,-0.019430642947554592,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508396330,24949.65625,28.67648124694824,-0.008663824759423733,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508412996,24949.673828125,28.653114318847656,-0.0016072315629571676,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508446328,24949.681640625,28.64141082763672,-0.0010253700893372297,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508462994,24949.69921875,28.61797332763672,0.0009438300621695817,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508496326,24949.708984375,28.606239318847656,0.0006222426891326903,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508546324,24949.7265625,28.58273696899414,0.005166712217032909,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508579656,24949.751953125,28.54739761352539,0.011905987747013569,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508612988,24949.76953125,28.52378273010254,0.01665981113910675,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508629654,24949.787109375,28.5001220703125,0.024586772546172142,1.0, 0.00.0,0.0,0.0, ,0
20200610_152322_508679652,24949.796875,28.4882755279541,0.031200425699353218,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_508712984,24949.822265625,28.45266914367676,0.0477561317384243,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_508746316,24949.83984375,28.42887306213379,0.05860139429569245,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_508762982,24949.857421875,28.405033111572266,0.0682028979063034,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_508812980,24949.8671875,28.393096923828125,0.06909389048814774,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_508829646,24949.892578125,28.35721778869629,0.061663880944252014,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_508862978,24949.90234375,28.34523582458496,0.051552288234233856,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_508896310,24949.919921875,28.321237564086914,0.03675338998436928,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_508929642,24949.9375,28.29719543457031,0.018076419830322262,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_508962974,24949.955078125,28.27310943603516,0.0067082722671329975,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_508996306,24949.974609375,28.24897384643555,0.003502010367810726,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509012972,24949.9921875,28.224796295166016,-0.0013664383441209793,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509046304,24950.0,28.212690353393555,-0.001408047741279006,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509096302,24950.01953125,28.18844223022461,-0.0011966252932325006,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509112968,24950.046875,28.15198516845703,-0.0010117355268448591,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509146300,24950.0546875,28.13981056213379,-0.0010090420255437491,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509179632,24950.072265625,28.115427017211914,-0.0010382233886048198,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509212964,24950.091796875,28.09099769592285,-0.0009775247890502212,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509246296,24950.109375,28.0665225982666,-0.0008076111553236843,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509279628,24950.126953125,28.042001724243164,3.926316276192665e-05,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509296294,24950.146484375,28.01743507385254,0.0004290037322789431,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509329626,24950.154296875,28.00513458251953,0.0005531279603019357,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509362958,24950.173828125,27.98050117492676,-0.004079902544617653,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509396290,24950.19140625,27.955825805664066,-0.010599395260214806,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509446288,24950.2109375,27.93110656738281,-0.0192150417715311,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509462954,24950.23828125,27.893938064575195,-0.013202105648815632,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509496286,24950.24609375,27.88152313232422,-0.005631312727928162,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509512952,24950.265625,27.856658935546875,0.00942176766693592,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509562950,24950.275390625,27.844207763671875,0.017070459201931953,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509579616,24950.302734375,27.80678558349609,0.02712954767048359,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509612948,24950.3125,27.794286727905273,0.029217597097158432,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509646280,24950.330078125,27.769256591796875,0.022003686055541042,1.0, 0.00.0,0.0,0.0, ,0
20200610_152323_509679612,24950.349609375,27.744176864624023,0.003930887207388878,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_509712944,24950.3671875,27.719053268432614,-0.009499012492597105,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_509746276,24950.38671875,27.693883895874023,-0.011495079845190048,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_509779608,24950.404296875,27.668664932250977,-0.017397182062268257,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_509812940,24950.423828125,27.64339828491211,-0.01702055148780346,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_509846272,24950.443359375,27.618083953857425,-0.005121080670505762,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_509862938,24950.4609375,27.59272384643555,0.011367721483111382,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_509896270,24950.470703125,27.580026626586914,0.019353324547410008,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_509912936,24950.490234375,27.55459403991699,0.031257566064596176,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_509946268,24950.5,27.541858673095703,0.03476051241159439,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_509996266,24950.517578125,27.51635551452637,0.040297966450452805,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510029598,24950.546875,27.478010177612305,0.03096685744822025,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510062930,24950.56640625,27.45238876342773,0.01765099354088306,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510079596,24950.583984375,27.426719665527344,0.006088193040341139,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510112928,24950.59375,27.41386604309082,0.0028742305003106594,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510146260,24950.61328125,27.38812828063965,-0.0023115028161555533,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510179592,24950.6328125,27.362346649169922,-0.0005408836295828222,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510196258,24950.65234375,27.33651924133301,-0.003602144075557589,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510229590,24950.662109375,27.323585510253906,0.04567237198352814,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510262922,24950.6796875,27.29768371582031,0.09320326894521712,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510296254,24950.69921875,27.271732330322266,0.10907043516635896,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510329586,24950.71875,27.24573135375977,0.1124700978398323,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510362918,24950.73828125,27.21967887878418,0.09842059761285782,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510396250,24950.7578125,27.19357872009277,0.041179120540618896,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510412916,24950.77734375,27.16742706298828,-0.0062928982079029075,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510462914,24950.787109375,27.154333114624023,-0.011644969694316387,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510496246,24950.81640625,27.114973068237305,-0.016814492642879486,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510529578,24950.8359375,27.08867454528809,-0.006077560130506754,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510546244,24950.85546875,27.06232452392578,0.006293777842074633,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510579576,24950.865234375,27.049131393432614,0.008203607052564621,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510612908,24950.884765625,27.022708892822266,0.003482884727418423,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510646240,24950.904296875,26.996234893798828,-0.0021544271148741245,1.0, 0.00.0,0.0,0.0, ,0
20200610_152324_510679572,24950.923828125,26.969711303710934,-0.0021969678346067667,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_510696238,24950.943359375,26.943138122558594,-0.0004130288143642247,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_510746236,24950.953125,26.92983436584473,4.3363324948586515e-06,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_510762902,24950.982421875,26.88984489440918,0.0003773090720642358,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_510796234,24950.9921875,26.87649154663086,0.0002163439494324848,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_510829566,24951.01171875,26.849742889404297,0.05116456001996994,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_510862898,24951.033203125,26.822946548461914,0.1265508532524109,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_510896230,24951.052734375,26.796098709106445,0.1910400539636612,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_510929562,24951.072265625,26.76920318603516,0.2573519945144653,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_510962894,24951.091796875,26.742265701293945,0.31340864300727844,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_510996226,24951.111328125,26.71529769897461,0.3086339235305786,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511029558,24951.1328125,26.68830490112305,0.25111451745033264,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511062890,24951.15234375,26.66128349304199,0.19860497117042544,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511096222,24951.171875,26.634235382080078,0.11930207163095476,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511129554,24951.193359375,26.607158660888672,0.041648969054222114,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511162886,24951.212890625,26.58005523681641,-0.0709112137556076,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511179552,24951.232421875,26.55292510986328,-0.157087042927742,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511229550,24951.2421875,26.539350509643555,-0.19381111860275269,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511246216,24951.2734375,26.49858283996582,-0.2933262586593628,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511279548,24951.283203125,26.4849796295166,-0.3456940948963165,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511312880,24951.302734375,26.457752227783203,-0.33771732449531555,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511346212,24951.32421875,26.430498123168945,-0.2799478769302368,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511362878,24951.34375,26.403217315673828,-0.20552696287631989,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511396210,24951.35546875,26.389568328857425,-0.15398411452770233,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511429542,24951.375,26.362247467041016,-0.07533419877290726,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511462874,24951.39453125,26.33489990234375,0.020592667162418362,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511496206,24951.416015625,26.30752372741699,0.022912142798304558,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511529538,24951.435546875,26.28012084960937,0.015483729541301727,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511562870,24951.45703125,26.252689361572266,0.004497753921896218,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511596202,24951.478515625,26.225231170654297,-0.008183525875210762,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511629534,24951.498046875,26.19774627685547,-0.14240491390228271,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511646200,24951.51953125,26.17023468017578,-0.2634324133396149,1.0, 0.00.0,0.0,0.0, ,0
20200610_152325_511679532,24951.529296875,26.15647125244141,-0.3202782571315765,1.0, 0.00.0,0.0,0.0, ,0
