Timestamp,Odometer,Gear(dashboard),RPM,Fuel_level,Avg_fuel_consumption,Velocity,Acceleration_x,Acceleration_y,Acceleration_z,Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right),
20200518_155321_2308590986,132909.2344,0,592.1237183,271.1846619,0.314677626,-0.011583436,-0.010807365,0.001250252,0.008507163,-34011.32813,60.39743423,-8263.273438,0.577396214,0.039433375,-0.445771396,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155321_2308624318,132909.2344,0,592.1237183,271.1845398,0.314677626,-0.010571052,-0.006487461,-0.000277268,0.003171056,-34011.32813,60.3974762,-8263.273438,0.577405453,0.039444759,-0.445803732,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155321_2308657650,132909.2344,0,592.1237183,271.1843872,0.314677626,-0.010393931,-0.004910854,0.000159139,0.002477191,-34011.32813,60.39751816,-8263.273438,0.577411175,0.039456673,-0.445838332,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155321_2308690982,132909.2344,0,592.1237183,271.1842651,0.314677626,-0.012406347,-0.00530459,0.000152838,0.004690614,-34011.32813,60.39756012,-8263.273438,0.57741785,0.039468095,-0.445873886,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155321_2308707648,132909.2344,0,592.1237183,271.1841125,0.314677626,-0.008321168,-0.003355532,-0.000323043,0.000133916,-34011.33203,60.3976059,-8263.273438,0.577421069,0.039481264,-0.44591105,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155321_2308757646,132909.2344,0,592.1237183,271.184021,0.314677626,-0.010609826,-0.005498739,0.000692103,0.002032666,-34011.33203,60.3976326,-8263.273438,0.577422857,0.039487865,-0.445929825,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155321_2308790978,132909.2344,0,592.1237183,271.1838379,0.314677626,-0.01147704,-0.005392832,0.000337718,0.001494818,-34011.33203,60.39770889,-8263.273438,0.577431977,0.039507747,-0.445987016,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155321_2308807644,132909.2344,0,592.1237183,271.1837158,0.314677626,-0.011109335,-0.005711748,0.000248693,0.001177167,-34011.33203,60.39775848,-8263.273438,0.577435732,0.039521486,-0.446026742,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155321_2308857642,132909.2344,0,592.1237183,271.1836243,0.314677626,-0.012480134,-0.007083085,0.000675875,0.004254238,-34011.33203,60.39778137,-8263.273438,0.577439129,0.039527971,-0.446047157,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155321_2308890974,132909.2344,0,592.1237183,271.1834412,0.314677626,-0.010862654,-0.008705038,0.001661686,0.004220758,-34011.33203,60.39785767,-8263.273438,0.577446043,0.039549906,-0.446109086,-0.023636226,0, 0.00.0,0,0,0, 
