Timestamp,Odometer,Gear(dashboard),RPM,Fuel_level,Avg_fuel_consumption,Velocity,Acceleration_x,Acceleration_y,Acceleration_z,Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right),
20200518_160920_3089826402,133040.8281,0,1098.045776,204.0717316,0.314780772,95.18348694,0.245082706,0.033441242,-1.312125325,-29649.62695,42.44461441,3720.842285,0.643318355,-0.001699161,-4.50E-05,-0.001693751,1, 0.00.0,0,0,0, 
20200518_160920_3089859734,133040.8281,0,1098.891479,204.0604401,0.314780772,95.26355743,0.372070372,0.059565037,-1.316600204,-29649.28125,42.44465637,3721.116455,0.643268883,-0.001699958,3.60E-06,-0.00328069,1, 0.00.0,0,0,0, 
20200518_160921_3089893066,133040.8438,0,1100.669434,204.0378571,0.314780891,95.42465973,0.64099139,0.093741864,-1.324084878,-29648.58984,42.44488907,3721.666748,0.643062234,-0.001696695,0.000124461,-0.007675288,1, 0.00.0,0,0,0, 
20200518_160921_3089926398,133040.8594,0,1102.438965,204.015213,0.31478098,95.58441162,0.854588151,0.109050199,-1.32831943,-29647.90039,42.44527435,3722.220215,0.642743766,-0.001696391,0.000258371,-0.009872587,1, 0.00.0,0,0,0, 
20200518_160921_3089943064,133040.875,0,1104.205566,203.9925385,0.3147811,95.74280548,0.893169582,0.093221128,-1.329154968,-29647.21094,42.44568253,3722.776611,0.642379999,-0.001695329,0.000360596,-0.010879682,1, 0.00.0,0,0,0, 
20200518_160921_3089976396,133040.8906,0,1105.076782,203.9811859,0.314781129,95.82069397,0.834083378,0.070471324,-1.327346802,-29646.86523,42.44581223,3723.055664,0.64220041,-0.001696088,0.000389662,-0.010635538,1, 0.00.0,0,0,0, 
20200518_160921_3090009728,133040.9063,0,1106.797729,203.9584503,0.314781249,95.9758606,0.581506371,-0.003008233,-1.320697427,-29646.17578,42.44582748,3723.615479,0.641874909,-0.001697757,0.000382604,-0.009628443,1, 0.00.0,0,0,0, 
20200518_160921_3090043060,133040.9219,0,1108.557495,203.9356842,0.314781338,96.13648987,0.270531744,-0.035615005,-1.320743084,-29645.48438,42.44573212,3724.177002,0.641612113,-0.001694987,0.000309028,-0.008712902,1, 0.00.0,0,0,0, 
20200518_160921_3090076392,133040.9375,0,1110.349854,203.9128876,0.314781457,96.29737091,-0.025955111,-0.068091772,-1.321303844,-29644.79492,42.44568253,3724.740234,0.641395748,-0.001686867,0.000204488,-0.006668192,1, 0.00.0,0,0,0, 
20200518_160921_3090109724,133040.9531,0,1112.131104,203.8900452,0.314781517,96.45822144,-0.24693881,-0.090467654,-1.323523998,-29644.10352,42.44563293,3725.304688,0.641226172,-0.001676508,9.64E-05,-0.005844206,1, 0.00.0,0,0,0, 
20200518_160921_3090143056,133040.9688,0,1113.90686,203.8671722,0.314781636,96.61805725,-0.341917485,-0.085301511,-1.32901752,-29643.41016,42.44552231,3725.870605,0.641090512,-0.001664138,2.14E-05,-0.004531929,1, 0.00.0,0,0,0, 
