Timestamp,Odometer,Gear(dashboard),RPM,Fuel_level,Avg_fuel_consumption,Velocity,Acceleration_x,Acceleration_y,Acceleration_z,Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right),
20190517_141753_683167568,109704.2422,0,573.6478882,359.8332825,0.305248857,5.077406883,-0.007376879,0.016939752,-2.86026454,-26403.05664,8.41738987,-2151.023926,0.241047889,-0.001606954,-5.84E-06,0.003601129,0.867185473, 0.00.0,0,0,0, 
20190517_141753_683184234,109704.2422,0,596.1990967,359.8320313,0.305248857,5.463312626,-0.014589209,0.012763402,-2.978147507,-26403.10547,8.417392731,-2151.026611,0.241055667,-0.001603159,-7.02E-06,0.0059205,0.886717021, 0.00.0,0,0,0, 
20190517_141753_683234232,109704.2422,0,640.7526245,359.8313293,0.305248857,5.662200928,-0.018587219,0.011945654,-3.037473202,-26403.13281,8.417387962,-2151.028076,0.241061464,-0.001601831,-7.51E-06,0.006958114,0.89843595, 0.00.0,0,0,0, 
20190517_141753_683250898,109704.2422,0,639.4152832,359.8292847,0.305248857,6.280972004,-0.029917154,0.016542563,-3.219791412,-26403.2168,8.417363167,-2151.032471,0.241086349,-0.001598378,-8.20E-06,0.009765774,0.964843214, 0.00.0,0,0,0, 
20190517_141753_683284230,109704.2422,0,652.6533813,359.8285217,0.305248857,6.49554491,-0.033310153,0.019723862,-3.281931639,-26403.24609,8.417357445,-2151.03418,0.241096944,-0.001596784,-8.20E-06,0.010559243,0.988281071, 0.00.0,0,0,0, 
20190517_141753_683317562,109704.2422,0,666.7575684,359.8269653,0.305248857,6.937425137,-0.037122779,0.028518418,-3.41157198,-26403.30859,8.417356491,-2151.037598,0.241121382,-0.001592041,-8.01E-06,0.012115663,1, 0.00.0,0,0,0, 
20190517_141753_683350894,109704.2422,0,684.1746826,359.8253479,0.305248857,7.396718502,-0.036265872,0.038625613,-3.54634881,-26403.37695,8.417377472,-2151.041016,0.241150275,-0.001584338,-7.78E-06,0.012787061,1, 0.00.0,0,0,0, 
20190517_141753_683384226,109704.2422,0,704.7105103,359.8236389,0.305248857,7.873226643,-0.03217528,0.047934122,-3.68519187,-26403.44922,8.417424202,-2151.044678,0.241182134,-0.001573448,-7.17E-06,0.012909133,1, 0.00.0,0,0,0, 
20190517_141753_683417558,109704.2422,0,728.4751587,359.8218079,0.305248857,8.366830826,-0.026668131,0.053660594,-3.826862335,-26403.52539,8.41749382,-2151.048828,0.241215408,-0.001559674,-6.22E-06,0.012909133,1, 0.00.0,0,0,0, 
20190517_141754_683450890,109704.2422,0,755.6083984,359.8198853,0.305248857,8.877614975,-0.022127595,0.055316109,-3.970276833,-26403.60547,8.417579651,-2151.052979,0.241250038,-0.001544192,-5.58E-06,0.012909133,1, 0.00.0,0,0,0, 
20190517_141754_683467556,109704.2422,0,788.9880981,359.8178101,0.305248857,9.405927658,-0.018169805,0.052398063,-4.114336491,-26403.69141,8.417669296,-2151.057373,0.241286606,-0.001528255,-5.31E-06,0.012909133,1, 0.00.0,0,0,0, 
20190517_141754_683500888,109704.2422,0,808.9073486,359.8167114,0.305248857,9.676839828,-0.016312608,0.04947377,-4.186765194,-26403.73633,8.417713165,-2151.05957,0.241305739,-0.00152059,-5.24E-06,0.012909133,1, 0.00.0,0,0,0, 
20190517_141754_683534220,109704.2422,0,850.5897217,359.8143616,0.305248857,10.23545265,-0.009413092,0.032040752,-4.337869167,-26403.83008,8.417760849,-2151.064453,0.24134399,-0.001511635,-1.48E-05,0.012909133,1, 0.00.0,0,0,0, 
20190517_141754_683567552,109704.2422,0,893.8898926,359.8117371,0.305248857,10.81154537,-0.015026046,-0.004251679,-4.489611626,-26403.92773,8.41767025,-2151.069336,0.241377339,-0.001535047,-8.41E-05,0.013153277,1, 0.00.0,0,0,0, 
