Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200714_152415_417238440,58.0,0.169942,0.022064,-0.702729,-12.0,64.06271457672119,0.0, 0.0, 0.0,1
20200714_152415_417271772,58.0,0.163644,0.019992,-0.719393,-11.0,64.06271457672119,0.0, 0.0, 0.0,1
20200714_152415_417288438,58.0,0.140039,0.012265,-0.751403,-12.0,64.45334553718567,0.0, 0.0, 0.0,1
20200714_152415_417338436,58.0,0.113891,0.008005,-0.767048,-11.0,64.45334553718567,0.0, 0.0, 0.0,1
20200714_152415_417355102,58.0,0.003368,0.003907,-0.813547,-11.0,64.45334553718567,0.0, 0.0, 0.0,1
20200714_152415_417388434,58.0,-0.019453,-0.001474,-0.828104,-11.0,64.45334553718567,0.0, 0.0, 0.0,1
20200714_152416_417421766,59.0,-0.06302,-0.010011,-0.856601,-11.0,64.45334553718567,0.0, 0.0, 0.0,1
20200714_152416_417455098,59.0,-0.074686,-0.016197,-0.883679,-11.0,64.45334553718567,0.0, 0.0, 0.0,1
20200714_152416_417488430,59.0,-0.058649,-0.010324,-0.910002,-11.0,64.45334553718567,0.0, 0.0, 0.0,1
20200714_152416_417521762,59.0,-0.02561,-0.010614,-0.934367,-11.0,64.45334553718567,0.0, 0.0, 0.0,1
20200714_152416_417555094,59.0,-0.00185,-0.004848,-0.958126,-11.0,64.45334553718567,0.0, 0.0, 0.0,1
20200714_152416_417588426,59.0,0.015462,0.003879,-0.980923,-11.0,64.45334553718567,0.0, 0.0, 0.0,1
20200714_152416_417621758,59.0,0.023886,0.014505,-1.002897,-11.0,64.06271457672119,0.0, 0.0, 0.0,1
20200714_152416_417638424,59.0,0.009874,0.015793,-1.023589,-10.0,64.06271457672119,0.0, 0.0, 0.0,1
20200714_152416_417671756,60.0,-0.003506,0.015355,-1.033671,-10.0,64.06271457672119,0.0, 0.0, 0.0,1
20200714_152416_417721754,60.0,-0.02135,0.015064,-1.05315,-10.0,64.06271457672119,0.0, 0.0, 0.0,1
20200714_152416_417755086,60.0,-0.036156,0.011911,-1.080285,-10.0,64.06271457672119,0.0, 0.0, 0.0,1
20200714_152416_417771752,60.0,-0.028559,0.01047,-1.097189,-10.0,63.672083616256714,0.0, 0.0, 0.0,1
20200714_152416_417805084,60.0,-0.027549,0.010762,-1.105463,-10.0,63.281452655792236,0.0, 0.0, 0.0,1
20200714_152416_417838416,60.0,-0.019142,0.01109,-1.121222,-10.0,63.281452655792236,0.0, 0.0, 0.0,1
20200714_152416_417871748,60.0,-0.017524,0.010338,-1.136123,-10.0,63.281452655792236,0.0, 0.0, 0.0,1
20200714_152416_417905080,60.0,-0.015823,0.010839,-1.150349,-10.0,63.672083616256714,0.0, 0.0, 0.0,1
20200714_152416_417938412,61.0,-0.026182,0.01153,-1.164025,-10.0,63.672083616256714,0.0, 0.0, 0.0,1
20200714_152416_417971744,61.0,-0.035467,0.014028,-1.177358,-9.0,63.672083616256714,0.0, 0.0, 0.0,1
20200714_152416_417988410,61.0,-0.039504,0.012961,-1.189775,-9.0,64.06271457672119,0.0, 0.0, 0.0,1
20200714_152416_418038408,61.0,-0.052649,0.01178,-1.195898,-9.0,64.06271457672119,0.0, 0.0, 0.0,1
20200714_152416_418055074,61.0,-0.091654,0.01185,-1.213534,-8.0,64.84397649765015,0.0, 0.0, 0.0,1
20200714_152416_418088406,61.0,-0.09641,0.013949,-1.219771,-8.0,64.84397649765015,0.0, 0.0, 0.0,0
20200714_152416_418121738,61.0,-0.090317,0.006328,-1.230403,-8.0,64.84397649765015,0.0, 0.0, 0.0,0
20200714_152416_418155070,62.0,-0.073184,0.003313,-1.240417,-8.0,65.23460745811462,0.0, 0.0, 0.0,0
20200714_152416_418188402,62.0,-0.053408,0.006161,-1.251152,-8.0,66.01586937904358,0.0, 0.0, 0.0,0
20200714_152416_418205068,62.0,-0.024652,0.005115,-1.261452,-8.0,66.40650033950806,0.0, 0.0, 0.0,0
20200714_152416_418255066,62.0,-0.015084,0.004317,-1.266671,-8.0,66.40650033950806,0.0, 0.0, 0.0,0
20200714_152416_418271732,62.0,-0.039188,0.010899,-1.282487,-7.0,66.40650033950806,0.0, 0.0, 0.0,0
20200714_152416_418305064,62.0,-0.051936,0.009129,-1.287523,-7.0,66.40650033950806,0.0, 0.0, 0.0,0
20200714_152416_418338396,62.0,-0.065794,0.010594,-1.298281,-7.0,66.40650033950806,0.0, 0.0, 0.0,0
20200714_152416_418371728,63.0,-0.051062,0.008608,-1.307906,-7.0,66.40650033950806,0.0, 0.0, 0.0,0
20200714_152416_418388394,63.0,-0.035176,0.01225,-1.317588,-7.0,66.79713129997253,0.0, 0.0, 0.0,0
20200714_152417_418421726,63.0,-0.0238,0.010364,-1.321971,-7.0,66.79713129997253,0.0, 0.0, 0.0,0
20200714_152417_418455058,63.0,-0.015187,0.010264,-1.33084,-7.0,66.79713129997253,0.0, 0.0, 0.0,0
20200714_152417_418488390,63.0,-0.029369,0.013212,-1.340305,-7.0,66.79713129997253,0.0, 0.0, 0.0,0
20200714_152417_418521722,63.0,-0.052054,0.01756,-1.349564,-6.0,66.79713129997253,0.0, 0.0, 0.0,0
20200714_152417_418538388,63.0,-0.095752,0.017002,-1.357804,-6.0,66.79713129997253,0.0, 0.0, 0.0,0
20200714_152417_418588386,64.0,-0.109023,0.015973,-1.361718,-6.0,66.79713129997253,0.0, 0.0, 0.0,0
20200714_152417_418605052,64.0,-0.107845,0.010945,-1.372659,-6.0,66.79713129997253,0.0, 0.0, 0.0,0
20200714_152417_418638384,64.0,-0.092296,0.00926,-1.375783,-5.0,66.79713129997253,0.0, 0.0, 0.0,0
20200714_152417_418671716,64.0,-0.082051,0.00768,-1.382227,-5.0,66.79713129997253,0.0, 0.0, 0.0,0
20200714_152417_418705048,64.0,-0.076856,0.005969,-1.388487,-5.0,66.79713129997253,0.0, 0.0, 0.0,0
