Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200715_154514_2761689528,31.0,0.001862,0.016622,-1.16469,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2761739526,31.0,0.001818,0.0161,-1.15502,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2761756192,31.0,0.001579,0.015101,-1.139696,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2761789524,31.0,0.001509,0.014826,-1.134408,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2761839522,31.0,0.001491,0.01443,-1.123662,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2761856188,32.0,0.001514,0.013843,-1.107725,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2761906186,32.0,0.00149,0.013552,-1.102512,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2761922852,32.0,-0.002046,0.013784,-1.087296,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2761956184,32.0,-0.004167,0.013728,-1.08233,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2761972850,32.0,-0.008188,0.013737,-1.072602,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2762006182,32.0,-0.009395,0.013228,-1.067744,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2762039514,32.0,-0.012954,0.013444,-1.058325,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2762072846,32.0,-0.016286,0.013106,-1.049049,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2762089512,32.0,-0.015872,0.013214,-1.040053,-2.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2762139510,33.0,-0.013292,0.012753,-1.035567,-1.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2762172842,33.0,-0.018561,0.012421,-1.02252,-1.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2762189508,33.0,-0.022365,0.011845,-1.012003,-1.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2762206174,33.0,-0.024318,0.012189,-1.003614,-1.0,17.460134625434875,0.0, 0.0, 0.0,0
20200715_154514_2762256172,33.0,-0.024162,0.013195,-0.993194,-1.0,18.25360357761383,0.0, 0.0, 0.0,0
20200715_154514_2762272838,33.0,-0.064927,0.015643,-0.9507,-0.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_154514_2762322836,33.0,-0.061682,0.016138,-0.933207,0.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_154514_2762356168,33.0,-0.040812,0.013342,-0.871819,1.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_154515_2762372834,33.0,-0.032639,0.011071,-0.830223,1.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_154515_2762389500,33.0,-0.029903,0.008591,-0.810573,1.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_154515_2762439498,33.0,-0.038129,0.008684,-0.791776,1.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_154515_2762489496,34.0,-0.040373,0.009457,-0.738633,1.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_154515_2762506162,34.0,-0.053064,0.010001,-0.688889,2.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_154515_2762556160,34.0,-0.057772,0.008704,-0.672872,2.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_154515_2762572826,34.0,-0.063837,0.010158,-0.626968,2.0,18.650338053703308,0.0, 0.0, 0.0,0
20200715_154515_2762606158,34.0,-0.055632,0.007555,-0.612067,3.0,18.650338053703308,0.0, 0.0, 0.0,0
20200715_154515_2762639490,34.0,-0.075525,0.006347,-0.583382,3.0,18.650338053703308,0.0, 0.0, 0.0,0
20200715_154515_2762672822,34.0,-0.080844,0.008287,-0.556098,3.0,18.650338053703308,0.0, 0.0, 0.0,0
20200715_154515_2762689488,34.0,-0.073491,0.010255,-0.53001,3.0,18.650338053703308,0.0, 0.0, 0.0,0
20200715_154515_2762739486,34.0,-0.062067,0.011142,-0.517358,3.0,18.650338053703308,0.0, 0.0, 0.0,0
20200715_154515_2762756152,34.0,-0.028076,0.0089,-0.48077,3.0,18.25360357761383,0.0, 0.0, 0.0,0
